sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
jehova wakalongezya ing anda yamu egepita nkaambo ka josefa lulongezyo lwajehova lwakalikede ambono zyakwe zyoonse neziba zyamung anda neziba zyamumuunda 	16	17900	Male	toi	221011-174142_toi_308_elicit_40.wav
kozyaanga aminwe yako kozilemba acilembelo camumoyo wako 	16	6080	Female	toi	221213-122458_toi_b9a_elicit_3.wav
basikitanta bobilo basoleka kutanta mulundu uvwumbidwe caanda koonse atala alo beenzinyina mpobabede kubalindila 	16	12455	Female	toi	221205-145546_toi_b9a_elicit_27.wav
mpoonya awo wakaboola esau mukulana wakwe kuzwa mukuvwima 	16	5603	Female	toi	221230-113547_toi_b9a_elicit_45.wav
mwaalumi uujisi magilazi alimwi uusamide sikipa yakucisi caku hawaii ulimvwi munsi munsi amubwa 	16	8780	Female	toi	221212-093944_toi_b9a_elicit_0.wav
nkamu yabantu basamide kabotu ilikkede atebule atusani tutuba kabanwa madilinki akulya zyakulya 	16	9120	Female	toi	221213-093545_toi_b9a_elicit_32.wav
lino angelo wa jehova wakoongolola abrahamu lwabili kuzwa kujulu 	16	5876	Female	toi	221228-201041_toi_b9a_elicit_20.wav
ngooyu mulombwana uukkede mukati mwa n ganda yatilooli alimwi uuseeka seka ku kkamela 	16	11026	Female	toi	221212-151032_toi_b9a_elicit_22.wav
mwaalumi ulasotooka kuzwa mumabwe kunjila mulwizyi kakuli bamwi balangilizya 	16	6965	Female	toi	221212-124432_toi_b9a_elicit_7.wav
banyama bamusyokwe abayuni bamusyokwe cita mbobabede buya balaa kanunko 	16	5762	Female	toi	221214-101722_toi_b9a_elicit_16.wav
mwaalumi mupati ulikkede mpoona ubamba cintu ciboneka mbuli ngowani njasamide naa bbeeke lili munsi lyakwe 	16	10095	Female	toi	221205-204405_toi_b9a_elicit_24.wav
mwaalumi uzuzaana kumbele mukusiyana kakuli bamwi kabacilila kusyule a nkamu yaba sikulangilila 	16	9460	Female	toi	221212-091650_toi_b9a_elicit_8.wav
sa ncobeni tuzoosika mebo abanyoko abakulana bako kukukotama ansi kunembo lyako 	16	14202	Male	toi	221011-170850_toi_308_elicit_9.wav
sena kuli twaambo tumbi tulaa mpemo ziyoya ntoyanda kwaamba 	16	5558	Female	toi	221228-183113_toi_b9a_elicit_7.wav
bauma bbola kunkomwe ya museenga 	16	4605	Female	toi	221213-092248_toi_b9a_elicit_21.wav
mukaintu muna asia usamide mukkame wa nkwiki nkwiki a jansi lya cikambwe ulakulangisisya pearl liboneka cikambwe a sikkaka 	16	9937	Female	toi	221210-143625_toi_b9a_elicit_1.wav
bantu bobilo babikide mitwe yabo atebule kakulinimulombwana uli mu jakete lya cisikili ulanga anze wabona zyendelo zibungene inchinga alimwi anhonda 	16	14338	Female	toi	221207-165029_toi_b9a_elicit_8.wav
wakali kwille kubimba mbuli nzuki zibililizya muzinga wabuci 	16	4287	Female	toi	221228-180049_toi_b9a_elicit_1.wav
ambeyo ndayanda kuli katukkala mukukkomana aluumuno 	16	6125	Female	toi	221228-181007_toi_b9a_elicit_48.wav
bacakolwa basinjuka babba banga ayanda wakusitika anjuka 	16	5422	Male	toi	220829-205441_toi_0ae_elicit_17.wav
wakanywa munggutyu yomwe biyo amane waunka afwooni 	16	7260	Female	toi	221228-162240_toi_b9a_elicit_32.wav
aboobo tandikulek notana ndaambila ncookacitila bobuya 	16	6284	Female	toi	221228-162240_toi_b9a_elicit_19.wav
mwana musimbi uusamide sikipa iisiya acipoompo cacikambwe ulikkede ancinga yamavwili one kumwi kwaanza kwakwe kakujisi acaanza 	16	11706	Female	toi	221205-212020_toi_b9a_elicit_21.wav
mpawo wakatolelela bana bakwe bobile manase a efrai mu elyo jakobo wakalwiidwa kuti 	16	9483	Female	toi	221230-151048_toi_b9a_elicit_10.wav
babwa bobilo aaba bali anze kakuli omwe uli ansi alimwi umwi ulasotooka mumuuya kubweza bbola 	16	7214	Female	toi	221213-112404_toi_b9a_elicit_10.wav
magozwe kunyina naakalikuzumizigwa kuti ape butongoosi nokuba kubuzya mubuzyo uuli woonse kwalikunga kuti naa wabuzya baacisyanyina nkumuuma 	16	13612	Female	toi	221228-190711_toi_b9a_elicit_29.wav
mukaintu ulaamasusu asiya mbi usamide kalembo kakukutaukila kamubala wanyanzabili ausubila wakkala akati kamalubaluba akusambala mumugwagwa wadolopo 	16	14860	Female	toi	221230-122753_toi_b9a_elicit_43.wav
nkabela leya wakati ndajana lukondo nkaambo banakazi bazoondaamba kuti ngusilukondo aboobo wakamuulika izina lya aseri 	16	12047	Female	toi	221229-141356_toi_b9a_elicit_18.wav
lino nibwakaca mupati wakaambila mwanike wakwe kuti bona jilo ndakalede ataata 	16	9483	Female	toi	220929-202615_toi_97d_elicit_2.wav
taakwe uumwaampa uutajisi mulandu 	16	3834	Female	toi	221213-121824_toi_b9a_elicit_23.wav
aboobo ndanywa azyalo inkamele zyanywa mpawo ndamubuzya kuti ino uli mwana wani 	16	8258	Female	toi	221228-203310_toi_b9a_elicit_33.wav
musimbi uusamide campeyo cacisombo alimwi kanyamude bbeke yagwezyo ulangide kutaala kakuli bantu banji kunze kwakwe 	16	8848	Female	toi	221213-103711_toi_b9a_elicit_5.wav
nkabela wakabinga matanga aakwe banyama boonse mbaakavubide 	16	5490	Female	toi	221230-210020_toi_b9a_elicit_34.wav
mwana ulaamasusu mabotu usamide magogo acikambwe asikipa yanyanzabili kumwi ulayaamba mumeenda 	16	7146	Female	toi	221230-121748_toi_b9a_elicit_30.wav
bakati ambweni josefa ulatusula akutuboozezya bubi boonse mbutwakamucitila 	16	6602	Female	toi	221230-144601_toi_b9a_elicit_21.wav
alimwi na wayeeya bubi vumba mulomo wako ajanza nkaambo kusuka malili kulaleta maumba 	16	14928	Male	toi	220916-171743_toi_97d_elicit_29.wav
mudaala chiingabacende wakaamba abuzuba bwamyezi tee kayi eeco caamba kuti kamutaninga unka kukubona 	16	10821	Female	toi	221228-183113_toi_b9a_elicit_14.wav
imuntu muna afulika ulanga mucifwotozya kumwi kasamide bulungu bwiindeneindene amadeekko atondezya zilengwa zyabo naa tunsiyansiya 	16	10980	Female	toi	221230-130419_toi_b9a_elicit_5.wav
mweenzinyoko uuli kufwaafwi mubotu kwiinda munyoko uuli kule songwaala mwanaangu ukondezye moyo wangu 	16	14020	Male	toi	220912-191425_toi_97d_elicit_29.wav
mpawo bantu bakatolelela cipo eco amali aambi mumaanza aabo a benjamini mwanike wabo banyampuka bainka kuegepita baakwiima kubusyu bwa josefa 	16	12387	Female	toi	221230-204223_toi_b9a_elicit_24.wav
eclyo naakaakusika kumbele wakabbukila amunzi wabantu 	16	3108	Male	toi	220825-172540_toi_0ae_elicit_5.wav
ndalota cilota acimwi ndalota kuti izuba amwezi anyenyeezi zili ikumi aimwi zyoonse zyandikotamina 	16	10141	Male	toi	221011-170850_toi_308_elicit_7.wav
lyoonse notuli mulweendo ndotutazyi kabotu nzila yesu mulomo 	16	3743	Male	toi	220829-204606_toi_0ae_elicit_6.wav
wakaavwunga wabikka munkomwi amane waunka haamwaandwe wakajana musankwa 	16	10549	Male	toi	220912-174208_toi_97d_elicit_0.wav
bamakaintu bobilo balikkede amusena nkobaulisya zyakulya zyijikidwe kale kabalanga tulongo longo kutegwa baule cakulya 	16	10504	Female	toi	221212-093156_toi_b9a_elicit_16.wav
mbubo ino ndilateelela kamwale kozumanana odeede lyangu aawo wakazumanana nkombo 	16	10595	Female	toi	221228-125403_toi_b9a_elicit_21.wav
mebo owaangu ulaa mulilo wa leza 	16	3267	Female	toi	221204-133851_toi_ee8_elicit_45.wav
kujulu kuli mubala wa cikambwe bwizu buli mubala wa nyanzabili ku musena wakusobanina cisobano citegwa gold kakuli musimbi ullebelela kwebela kalindi ka bbola 	16	14701	Female	toi	221213-093545_toi_b9a_elicit_12.wav
kana kasankwa kasamide zisani zisalala ulasotoonka atulampolini 	16	6715	Female	toi	221212-092637_toi_b9a_elicit_19.wav
ino kayi nkaambo nzi ng anda yokwanu ncoili mpati kwiinda zimwi alimwi yalo ili akati 	16	9438	Female	toi	221228-093456_toi_b9a_elicit_34.wav
kuli sikuma bbola uimvwi mun ganda sikujata kaimvwi kusyule kwakwe wamwimisya mujulu kajisi gilovu kujanza 	16	10617	Female	toi	221212-091037_toi_b9a_elicit_19.wav
nsezyi naa ndakayuminina kwaciindi cilampa buti nindakasinsimuka ndakajana ndililede iyamagwagwa 	16	15677	Male	toi	220907-201714_toi_97d_elicit_0.wav
tebule iizude zyakulya mitiba mafoloko zipeni munyo alimwi atwakusansila sautu uusiya 	16	10980	Female	toi	221212-131327_toi_b9a_elicit_3.wav
wakajana nceciindi ncotwamana kulalila 	16	3493	Female	toi	221203-121206_toi_ee8_elicit_8.wav
kuli mbuli lino ibbi nanka mweendo uutezemuka mbuli muntu uusamununa cikobela mubuzuba bwampeyo 	16	11752	Female	toi	221214-091851_toi_b9a_elicit_36.wav
lino jakobo wakasika ku luzi ngonguwo beteli munyika ya kanana walo abantu boonse mbaakali abo 	16	12319	Male	toi	221011-163041_toi_308_elicit_7.wav
tende ngulembwe caamba kuti bamwi buzuba mbotazyi 	16	3448	Male	toi	220829-210823_toi_0ae_elicit_22.wav
zibunge kuti balye pele kabatana kulala bantu bamunzi nkokuti bantu ba sodoma boonse 	16	10731	Female	toi	220929-200958_toi_97d_elicit_5.wav
nkubonwa fwulwe a cilimo sunu cakwaangula uzya butezemuka mumugwagwa 	16	10980	Female	toi	221228-151724_toi_b9a_elicit_21.wav
ooyu mudaala chiingabacende wakalaa makumi osanwe aamyaka amyaka yobilo 	16	8008	Female	toi	221228-095833_toi_b9a_elicit_26.wav
mukazi maziba ngomwezi bantu muminzi ya butonga nobanywa mabisi 	16	6329	Female	toi	220828-202103_toi_707_elicit_12.wav
lumwi wakati wence o mwami wangu utakalali dambe komwe buyo ambweni 	16	10254	Female	toi	220927-213329_toi_97d_elicit_45.wav
mubwa ulasotooka mumuuya kaumigwa ameenda 	16	5308	Female	toi	221213-104742_toi_b9a_elicit_24.wav
yavwula myaka yakutabonana yawe ndali kuzimbide biya mbumwaali kuti mpee mu amelika nozisisi zyabalombwana 	16	11752	Female	toi	221228-102126_toi_b9a_elicit_1.wav
sibbuzya takolwi bowa 	16	1520	Male	toi	220829-204606_toi_0ae_elicit_1.wav
uukalalilwa jehova ulawida mulincico bufubafuba bulaangidwe mumoyo wamwana pele musako wakukomya ulabutanda 	16	17991	Male	toi	220916-174104_toi_97d_elicit_24.wav
nkabela farao wakaambila balanda bakwe kuti sa cilakonzeka kujana muntu aumwi uli mbuli oyu uuli a muuya wa leza 	16	11979	Male	toi	221011-181531_toi_308_elicit_33.wav
katuya ndilakweenzya kukamvwu kasubila lwando ulalindila 	16	5989	Female	toi	221228-190711_toi_b9a_elicit_5.wav
kunjila mucilao mwakabede sara wati fwambaana ubambe insangwa zyotatwe zyabusu 	16	10232	Female	toi	220927-213329_toi_97d_elicit_4.wav
nitwakapiluka twakainda amunzi wabantu 	16	2178	Male	toi	220825-174423_toi_0ae_elicit_26.wav
imusankwa usamide sikipa isiya siya uujisi ma headphone wakkala agwezyo lya mukaintu kabali mubbunga lya bantu 	16	9165	Female	toi	221230-132542_toi_b9a_elicit_9.wav
ulizyi ayebo kuti muntu katana anzyigwa amakwe 	16	3448	Male	toi	220829-205441_toi_0ae_elicit_23.wav
makulo ali mbuli ibbwe liyandika mumeso aayooyo uuajisi kufumbwa nkwajokela ulajana coolwe 	16	8870	Female	toi	221214-081355_toi_b9a_elicit_5.wav
kufwumbwa citikacitike mebo nsekanjili tee kuli maseseke ngosisa kuli cipati cilubide aamwi ziyakukubeda olikke 	16	15041	Female	toi	221228-100948_toi_b9a_elicit_29.wav
mukaintu uujisi kabbeke ka mubala uutuba wa nkwihyi kwihyi alimwi kajisi magilazi aabikidwe kusikipa wayaama kubwaanda 	16	10141	Female	toi	221213-091016_toi_b9a_elicit_20.wav
musilisi haatimba wakaamba kutu bakamubbida mali aasika kuzyuulu zyosanwe amyaanda yotatwe yamakwaca 	16	13204	Male	toi	220907-201714_toi_97d_elicit_24.wav
alimwi amootokala uusiya uudula kakuli mwaalumi umwi wayaama ansi kunze kwakwe 	16	7328	Female	toi	221212-093944_toi_b9a_elicit_4.wav
ulaba mbuli muntu uulala mukati kalwizi na mbuli muntu uulala akasamu kandembela 	16	15177	Male	toi	220916-181440_toi_97d_elicit_10.wav
mukaintu mutaanzi tayelede kuleka malekaleka nkaambo nguwaakumwaya busankwa 	16	5944	Male	toi	220829-113431_toi_0ae_elicit_2.wav
mukaintu ufulida acinwido cipya kapati kakuli ulikkele atebule kumabali akwendela 	16	10481	Female	toi	221207-165029_toi_b9a_elicit_22.wav
mwana wamwanike wakwe ambono zyabo zyoonse nzibakavubide abasing anda boonse 	16	9664	Female	toi	220904-192446_toi_0ae_elicit_46.wav
babwa bobilo uusiya a wa myuubi iisiyo balabalika mulubuwa 	16	8349	Female	toi	221212-085950_toi_b9a_elicit_21.wav
alimwi bakali kuto ngooka pesi bakali kulya kumwi 	16	4741	Female	toi	221204-133851_toi_ee8_elicit_16.wav
bantu bali cisambomwe baliimvwi mung anda yazitina zyasamende kakuli cipulasitiki acisuwo camubala wanyanzabili ansi 	16	10368	Female	toi	221214-095051_toi_b9a_elicit_5.wav
muntu uuongelezya mweenzinyina ulateya buzamba kumaulu aakwe muntu sizibi ulacegwa mumilandu yakwe 	16	15019	Male	toi	220916-164149_toi_97d_elicit_26.wav
ncicaanga bakati nanwaamba bbola nkoya kuli baamba 	16	4219	Male	toi	220825-180654_toi_0ae_elicit_18.wav
mpawo balanda basimbi abana babo bakaswena afwaafwi bakotama 	16	9846	Male	toi	221011-153723_toi_308_elicit_45.wav
kukubalika kutegwa ayenzye bulowa wakali kubalika ivoonse mu musumbuluko 	16	8326	Female	toi	221228-190233_toi_b9a_elicit_46.wav
mwaalumi uutonka pulemu yamwana kunkomwe mukaintu uula mwana musankwa kumpela 	16	8258	Female	toi	221212-132756_toi_b9a_elicit_11.wav
muntu uusamide kalukwe kabazapawida amabbusu aasiya ulikkede munsi munsi ankamu mpati yabantu 	16	9324	Female	toi	221213-093545_toi_b9a_elicit_6.wav
wakali kuunka kumilyango yabantu kuya kulomba cakulya 	16	4242	Female	toi	220907-085934_toi_707_elicit_28.wav
mwana musimbi a cisono cipentedwe cikambwe alimwi a mungungawaji mponya musyule tamulibonyi kabotu 	16	8938	Female	toi	221207-215437_toi_b9a_elicit_18.wav
aikudwaya uuzwa mumeenda alimwi walikweela amabwe 	16	5150	Female	toi	221212-120347_toi_b9a_elicit_24.wav
wakabweza impongo zili myanda yobile abagutu bali makumi obile imbelele zili myanda yobile abasijembwe bali makumi obile 	16	13340	Male	toi	221011-153723_toi_308_elicit_13.wav
bumwi buzuba twakaya musyokwe kukuvwira 	16	2790	Male	toi	220825-174423_toi_0ae_elicit_24.wav
nabwiinga uusamide delesi iituba ulizingulukidwe abeenzinyina basibwiinga abeenzyinyina banabwiinga basamide zisani zisiya 	16	11253	Female	toi	221213-090454_toi_b9a_elicit_14.wav
ncibakali kuyanda aboobo beelede kujosyelwa mali aabo 	16	5989	Female	toi	221228-144729_toi_b9a_elicit_13.wav
teeyakajana mpiikonzya kukalila amyeendo yayo aboobo yakapiluka kulinguwe mubwaato 	16	9801	Female	toi	220904-185526_toi_0ae_elicit_0.wav
mpawo juda wakaambila onani kuti unjilile mwanakazi wamukulana wako ucite mbweelede mulamu wako ukabusizye mukulana wako lunyungu 	16	16335	Male	toi	221011-174142_toi_308_elicit_0.wav
mukaintu mupati sikuzyana zyana uli mubusena aaciimo abana basimbi basyoonto 	16	8144	Female	toi	221213-094854_toi_b9a_elicit_21.wav
balo bana bacaale bakagama biyo kuya musyokwe mukuliseenya bacaale akusiya bukwazi muranda 	16	7282	Male	toi	220825-174423_toi_0ae_elicit_34.wav
nainvina uutapengede ukede biya ndi akumvwa kaambo 	16	3357	Male	toi	220825-180654_toi_0ae_elicit_33.wav
sikuma kaneti usamide cisani ca sikkaka ulikusotoka a kusola kuti aume kaneti 	16	7123	Female	toi	221210-182954_toi_b9a_elicit_0.wav
muntu buyo uujisi mulanda wabota kwiinda muntu uulipa kamikami pele wabula cakulya 	16	9642	Female	toi	221213-151941_toi_b9a_elicit_4.wav
wakalicenka mubili woonse acimbonimboni wakali acoolwe nkaambo mubili wakwe wakali wamibili 	16	9301	Female	toi	221228-185504_toi_b9a_elicit_21.wav
ooyu mukaintu wakati aa ino ncitenzi 	16	2563	Male	toi	220825-172540_toi_0ae_elicit_8.wav
kakulenga muntu wakapenga mumoyo wakwe nkabela jehova wakaamba kuti bantu 	16	8734	Female	toi	220904-182522_toi_0ae_elicit_15.wav
wakavwiila akumwitila mukati kumwi kapenuna bbuku lyaavwumbide katobolo akasando 	16	11684	Male	toi	220912-174208_toi_97d_elicit_27.wav
nibakajoka kuzyila kukulunduka nindakajalula ndakajana kwiimvwi bobilo 	16	9097	Male	toi	220907-201714_toi_97d_elicit_9.wav
nkabela enosi naakamana kupona myaka iili makumi aali musanu aane wakazyala kenani 	16	8802	Female	toi	221228-195818_toi_b9a_elicit_24.wav
mpoonya awo bana ba jakobo bakavwiila sekemu a hamori wisi cakweena nkaambo kakuti wakasofwaazya mucizi wabo dina 	16	16902	Male	toi	221011-160540_toi_308_elicit_27.wav
muntu omwe omwe uukwete ulayanda kuba abasune bakulimya ampwizi zyakukama 	16	11275	Female	toi	220912-145955_toi_707_elicit_17.wav
mwaalumi uimvwi munsi munsi a musena wakuyobolela myoota ugela busyu bwakwe kakuli mubwa wakwe walanga ansi munsi munsi amaulu aakwe 	16	12342	Female	toi	221212-122525_toi_b9a_elicit_12.wav
alimwi balanga kuli caalama ncamasimpe eco caalama hena bakabuzya bakaapanyina cakunyandwa 	16	8122	Female	toi	221228-100948_toi_b9a_elicit_18.wav
nkaambo walo ulaunka kuli haatimba kuya kumubuzya auti ncinzi cakali kucitika 	16	9052	Female	toi	221228-130305_toi_b9a_elicit_38.wav
kuli mwaalumi usotoka tulundu twamabwe kumabbililo aazuba 	16	5581	Female	toi	221207-150000_toi_b9a_elicit_5.wav
toonse biyo tuli bana bamuntu omwe tuli bantu baluleme balanda bako tabali basimutambatamba pe 	16	9369	Female	toi	221230-203112_toi_b9a_elicit_23.wav
ulanyonyoona munzi woonse nkaambo kakubula musanu wakati na ndajana mumo 	16	9483	Female	toi	220927-213329_toi_97d_elicit_38.wav
lino josefa wakaambila baku la na bakwe kuti mebo ndaamba kufwa pele leza ncobeni unoomuswaya akumupozya munyika ino 	16	11820	Female	toi	221230-144601_toi_b9a_elicit_31.wav
musankwa usamide chisani chisalala a kutuba wauma bbola mpati akati ka bantu banji 	16	6239	Female	toi	221207-182835_toi_b9a_elicit_43.wav
mwana ulakutondezya busyu bwabufubafuba a mulomo ujulikidwe kakkede a kalyumbo 	16	8326	Female	toi	221210-160825_toi_b9a_elicit_9.wav
na wakala kukulya amweendelezi yeeya kabotu cilyo ncowabikilwa lino utaingani na uli sindya 	16	17560	Male	toi	220916-174104_toi_97d_elicit_36.wav
wakafwubaala haatimba mbufwubafwuba mbookacita obuya wakatongooka haadunka 	16	7169	Female	toi	221228-145629_toi_b9a_elicit_25.wav
lino maanzi aamunkomo naakamaninina wakasowa mwana kunsi lyaciteu cimwi 	16	8507	Female	toi	220929-204510_toi_97d_elicit_17.wav
lino labani kali abana basimbi bobile izina lyamupati kali leya izina lyamwanike kali rakele 	16	9052	Female	toi	221229-142606_toi_b9a_elicit_24.wav
uli munyama aboobo bantu balaa myoyo yabunyama mbuki nduwe tabeelede kupona atalaanyika 	16	16357	Male	toi	220912-160501_toi_97d_elicit_3.wav
alo eci cilikasimpe nkaambo kumatalikilo aamwezi oyu kuli mazuba ali cisanu mwaatatu aajisi guwo linji alimwi amakumbi avumba izuba mane kusikila kukumana kwamazuba ayo 	16	20940	Female	toi	220903-234119_toi_707_elicit_47.wav
amane kumunywisya wakati ndatekela inkamele zyako azyalo 	16	5717	Female	toi	221228-202245_toi_b9a_elicit_37.wav
mwabula coolwe ba dakuungila baiaa mulimo mupati ngobacita 	16	9551	Male	toi	220912-160501_toi_97d_elicit_33.wav
bantu bobilo bafwusa mabbola manji akwaajata oonse ciindi comwe bajisi amunzenge basobanina mbunga yabantu bakkede amatantilo 	16	11343	Female	toi	221230-121748_toi_b9a_elicit_24.wav
musinsi uccovwa ncinga ujisi vwili lyomwe munsi munsi amuntu weenzya honda mumugwagwa wiinda bantu banji 	16	12682	Female	toi	221205-145546_toi_b9a_elicit_26.wav
imubwa wamabala mabala wasotoka mujulu kujata bbola yacisobano ca tennis kali mumuunda wabwizu bwizu 	16	9846	Female	toi	221230-124807_toi_b9a_elicit_12.wav
musimbi ujisi masusu aasubila ulimvwi anze alimwi ukanana amwalumi uusamide sikipa iitba alimwi amwaalumi umwi uula npanza 	16	11774	Female	toi	221212-122525_toi_b9a_elicit_15.wav
mwaalumi omwe ukkede usobanya kabbanjo kakuli umwi mwaalumi ulinvwi munsi mwa bbanjo mpati 	16	7600	Female	toi	221212-092637_toi_b9a_elicit_7.wav
ncibotu utani kulondi kamulya ali mulukuba 	16	3675	Male	toi	220829-121443_toi_0ae_elicit_28.wav
ciindi eciya farao naakakalalila balanda bakwe akutwaanga muntolongo mung anda yasilutwe wabatabilizi mebo amupati wabajisi 	16	19261	Male	toi	221011-181531_toi_308_elicit_2.wav
pesi sunu tujana kuti budima bwakafwa 	16	2563	Male	toi	220829-123454_toi_0ae_elicit_12.wav
na muntu wapilusya bubi mucibaka cabubotu bubi tabukooyoozwa mung anda yakwe 	16	9301	Female	toi	221214-081355_toi_b9a_elicit_10.wav
kufwa bamwi bakali kukolwa micelo 	16	1678	Male	toi	220829-121211_toi_0ae_elicit_2.wav
alimwi a cikambwe a kati ka nzila 	16	3720	Female	toi	221210-174315_toi_b9a_elicit_4.wav
kabunga kaba sikusobana zisobanyo kaima cakugalamana mumuunda kakuli nkamu yabantu kusyule 	16	8212	Female	toi	221212-145541_toi_b9a_elicit_9.wav
basimbi bosanwe amusankwa omwe basamide zyisani zyakuyaambya boonse kabayanda kusotokela muzyiba antoomwe 	16	11298	Female	toi	221205-142705_toi_b9a_elicit_30.wav
wence undiswiilile ndakupa mali aamuunda tambula kuzwa kumaanza aangu 	16	7373	Female	toi	221228-201041_toi_b9a_elicit_45.wav
bana bobilo bali mubulo kabajisi mabbuku ajisi zintu zisesya 	16	5966	Female	toi	221212-093156_toi_b9a_elicit_11.wav
ndaamba kufwa obu bupati bulandigwasyanzi elyo jakobo wakati taanguna kukonka 	16	8462	Female	toi	221230-114451_toi_b9a_elicit_0.wav
mulombwana ucita tiliki acinga mujulu 	16	3516	Female	toi	221213-111359_toi_b9a_elicit_6.wav
